name,element,GW,bonus,assists,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Ben Godfrey,193,5,0,0,0,0,0,0,0,0,5464,-497,0,43,0,0.2
Ben Godfrey,193,6,0,0,0,0,0,0,0,0,5053,-433,0,43,0,0.1666666666666666
Ben Godfrey,193,8,0,0,0,0,0,0,0,0,4622,-186,0,43,0,0.1428571428571428
Ben Godfrey,193,9,0,0,0,0,0,0,0,0,4440,-212,0,43,0,0.125
Ben Godfrey,193,10,0,0,0,0,0,0,0,0,4298,-151,0,43,0,0.1111111111111111
Ben Godfrey,193,11,0,0,0,0,0,0,0,0,4233,-81,0,43,0,0.1
Ben Godfrey,193,12,0,0,0,0,0,0,0,0,4125,-86,0,43,0,0.0909090909090909
Ben Godfrey,193,13,0,0,0,0,0,0,0,0,4097,-68,0,43,0,0.0833333333333333
Ben Godfrey,193,14,0,0,0,0,0,0,0,0,4027,-73,0,43,0,0.0769230769230769
Ben Godfrey,193,15,0,0,0,0,0,0,0,0,3971,-57,0,43,0,0.0714285714285714
Ben Godfrey,193,16,0,0,0,0,0,0,0,0,3950,-33,0,43,0,0.0666666666666666
Ben Godfrey,193,17,0,0,0,1,14,0,0,0,4617,543,0,43,1,0.125
Ben Godfrey,193,18,0,0,0,1,90,0,0,0,4749,77,0,43,2,-0.0980392156862745
Ben Godfrey,193,19,0,0,0,0,0,0,0,0,5234,407,0,43,0,-0.7777777777777778
Ben Godfrey,193,20,0,0,0,2,90,0,0,0,5621,258,0,43,1,-0.736842105263158
Ben Godfrey,193,21,0,0,0,0,0,0,0,0,5723,37,0,43,0,-0.75
Ben Godfrey,193,22,0,0,0,0,0,0,0,0,5202,-535,0,43,0,-0.0952380952380952
Ben Godfrey,193,23,0,0,0,0,0,0,0,0,5299,26,0,43,0,-0.106060606060606
Ben Godfrey,193,24,0,0,0,0,0,0,0,0,5427,62,0,43,0,0.217391304347826
Ben Godfrey,193,25,0,0,0,0,0,0,0,0,5802,126,0,43,0,0.2083333333333333
Ben Godfrey,193,25,0,0,0,2,29,0,0,0,5802,126,1,43,-1,0.16
Ben Godfrey,193,26,0,0,0,2,90,0,0,0,5568,-98,1,43,0,0.4871794871794871
Ben Godfrey,193,27,0,0,1,0,90,0,0,0,5672,28,0,43,6,0.7037037037037037
Ben Godfrey,193,28,0,0,0,2,90,0,0,0,5895,126,0,43,1,-1.273809523809524
Ben Godfrey,193,29,0,1,0,1,90,0,0,0,5979,57,0,43,5,-1.781609195402299
Ben Godfrey,193,30,0,0,0,1,45,0,0,0,6612,569,0,43,1,-3.4333333333333336
Ben Godfrey,193,31,0,0,0,2,57,0,0,0,7970,1250,0,43,0,-1.78494623655914
Ben Godfrey,193,32,0,0,0,0,9,0,0,0,7698,-338,0,43,1,-1.4375
Ben Godfrey,193,33,0,0,0,4,90,0,0,0,7277,-388,0,43,0,-0.1212121212121212
Ben Godfrey,193,34,0,0,0,0,0,0,0,0,7091,-185,0,43,0,0.196078431372549
Ben Godfrey,193,35,0,0,0,0,0,0,0,0,6662,-460,0,43,0,0.1809523809523809
Ben Godfrey,193,36,0,0,0,0,0,0,0,0,6383,-289,0,43,0,0.5
Ben Godfrey,193,37,0,0,0,0,0,0,0,0,6218,-166,0,43,0,0.4864864864864865
Ben Godfrey,193,38,0,0,0,0,0,0,0,0,6128,-100,0,43,0,0.4736842105263157
Vitalii Mykolenko,194,1,0,0,0,1,90,0,0,0,23854,0,1,45,1,0.0
Vitalii Mykolenko,194,2,0,0,0,2,90,0,0,0,29895,1664,0,45,1,0.0
Vitalii Mykolenko,194,3,0,0,0,1,90,0,0,0,33788,1950,0,45,2,0.0
Vitalii Mykolenko,194,4,0,0,0,1,85,0,0,0,29709,-4873,0,45,2,0.1666666666666667
Vitalii Mykolenko,194,5,0,0,0,1,90,0,0,0,27983,-2672,0,45,2,-0.0666666666666666
Vitalii Mykolenko,194,6,0,0,1,0,90,0,0,0,26108,-2704,0,45,6,0.3333333333333335
Vitalii Mykolenko,194,8,0,0,1,0,90,0,0,0,56283,15453,0,45,6,-0.4761904761904763
Vitalii Mykolenko,194,9,0,0,0,1,90,0,0,0,56919,10068,0,45,2,-1.916666666666667
Vitalii Mykolenko,194,10,0,0,0,2,90,0,0,0,58440,1583,0,45,1,-2.111111111111112
Vitalii Mykolenko,194,11,0,0,0,2,90,0,0,0,59088,153,1,45,0,-0.7000000000000002
Vitalii Mykolenko,194,12,0,0,0,1,90,0,0,0,56993,133,0,45,2,1.272727272727273
Vitalii Mykolenko,194,13,2,1,1,0,90,0,0,0,60343,379,0,45,11,2.0
Vitalii Mykolenko,194,14,0,0,1,0,90,0,0,0,85335,23295,0,45,6,-1.1025641025641022
Vitalii Mykolenko,194,15,0,0,0,2,90,0,0,0,105880,18980,0,45,1,-3.2619047619047614
Vitalii Mykolenko,194,16,0,0,0,2,28,0,0,0,116180,9799,0,45,0,-3.1333333333333333
Vitalii Mykolenko,194,17,0,0,0,2,90,0,0,0,104238,-13281,0,45,1,0.4166666666666665
Vitalii Mykolenko,194,18,0,0,0,1,90,0,0,0,92427,-11771,0,45,2,2.03921568627451
Vitalii Mykolenko,194,19,0,0,0,4,90,0,0,0,92445,-328,0,44,0,1.5555555555555554
Vitalii Mykolenko,194,20,0,0,0,2,90,0,0,0,87674,-4928,0,44,1,1.473684210526316
Vitalii Mykolenko,194,21,0,0,0,2,45,0,0,0,79183,-8943,0,43,0,1.35
Vitalii Mykolenko,194,22,0,0,1,0,90,0,0,0,70862,-8432,1,43,5,2.142857142857143
Vitalii Mykolenko,194,23,0,0,0,2,90,0,0,0,72589,1221,0,43,1,0.4090909090909091
Vitalii Mykolenko,194,24,0,0,1,0,90,0,0,0,77974,5151,0,43,6,0.5652173913043477
Vitalii Mykolenko,194,25,0,0,0,2,90,0,0,0,162661,51710,0,43,1,-1.5
Vitalii Mykolenko,194,25,0,0,0,4,90,0,0,0,162661,51710,0,43,0,-0.2666666666666666
Vitalii Mykolenko,194,26,0,0,0,0,0,0,0,0,117391,-12373,0,43,0,-0.0256410256410259
Vitalii Mykolenko,194,27,0,0,0,0,1,0,0,0,89395,-27583,0,43,1,1.9259259259259256
Vitalii Mykolenko,194,28,0,0,0,0,6,0,0,0,81855,-5865,0,42,1,1.8809523809523807
Vitalii Mykolenko,194,29,0,0,0,0,13,0,0,0,74635,-8882,0,41,1,1.505747126436782
Vitalii Mykolenko,194,30,0,0,0,1,45,0,0,0,74419,-1357,0,41,1,1.1333333333333333
Vitalii Mykolenko,194,31,0,0,0,3,90,0,0,0,76019,1391,1,41,0,1.064516129032258
Vitalii Mykolenko,194,32,2,0,1,0,90,0,0,0,76308,-700,0,41,8,1.5833333333333337
Vitalii Mykolenko,194,33,0,0,0,4,90,0,0,0,76455,968,0,41,0,-0.8181818181818183
Vitalii Mykolenko,194,34,0,0,0,2,90,0,0,0,75796,-844,0,41,1,-0.5196078431372548
Vitalii Mykolenko,194,35,0,0,0,1,90,0,0,0,75039,-723,0,41,2,-0.8571428571428572
Vitalii Mykolenko,194,36,0,0,0,0,0,0,0,0,74869,-258,0,41,0,1.0833333333333337
Vitalii Mykolenko,194,37,0,0,0,0,0,0,0,0,68259,-6035,0,41,0,1.0270270270270272
Vitalii Mykolenko,194,38,0,0,0,0,0,0,0,0,65510,-3025,0,41,0,1.307017543859649
Jarrad Branthwaite,196,1,0,0,0,0,0,0,0,0,3055,0,0,40,0,0.0
Jarrad Branthwaite,196,2,0,0,0,0,0,0,0,0,2502,-526,0,40,0,0.0
Jarrad Branthwaite,196,3,0,0,0,0,0,0,0,0,2223,-285,0,40,0,0.0
Jarrad Branthwaite,196,4,0,0,0,0,0,0,0,0,2054,-181,0,40,0,0.0
Jarrad Branthwaite,196,5,0,0,0,0,0,0,0,0,1938,-125,0,40,0,0.0
Jarrad Branthwaite,196,6,0,0,0,0,0,0,0,0,1806,-131,0,40,0,0.0
Jarrad Branthwaite,196,8,0,0,0,0,0,0,0,0,1680,-34,0,40,0,0.0
Jarrad Branthwaite,196,9,0,0,0,0,0,0,0,0,1636,-56,0,40,0,0.0
Jarrad Branthwaite,196,10,0,0,0,0,0,0,0,0,1588,-48,0,40,0,0.0
Jarrad Branthwaite,196,11,0,0,0,0,0,0,0,0,1539,-50,0,40,0,0.0
Jarrad Branthwaite,196,12,0,0,0,0,0,0,0,0,1487,-32,0,40,0,0.0
Jarrad Branthwaite,196,13,0,0,0,0,0,0,0,0,1484,-26,0,40,0,0.0
Jarrad Branthwaite,196,14,0,0,0,0,0,0,0,0,1459,-25,0,40,0,0.0
Jarrad Branthwaite,196,15,0,0,0,0,0,0,0,0,1432,-26,0,40,0,0.0
Jarrad Branthwaite,196,16,0,0,0,0,0,0,0,0,1402,-29,0,40,0,0.0
Jarrad Branthwaite,196,17,0,0,0,0,0,0,0,0,1309,-94,0,40,0,0.0
Jarrad Branthwaite,196,18,0,0,0,0,0,0,0,0,1303,-6,0,40,0,0.0
Jarrad Branthwaite,196,19,0,0,0,0,0,0,0,0,1294,-10,0,40,0,0.0
Jarrad Branthwaite,196,20,0,0,0,0,0,0,0,0,1288,-6,0,40,0,0.0
Jarrad Branthwaite,196,21,0,0,0,0,0,0,0,0,1278,-11,0,40,0,0.0
Jarrad Branthwaite,196,22,0,0,0,0,0,0,0,0,1262,-16,0,40,0,0.0
Jarrad Branthwaite,196,23,0,0,0,0,0,0,0,0,1255,-7,0,40,0,0.0
Jarrad Branthwaite,196,24,0,0,0,0,0,0,0,0,1244,-11,0,40,0,0.0
Jarrad Branthwaite,196,25,0,0,0,0,0,0,0,0,1228,-14,0,40,0,0.0
Jarrad Branthwaite,196,25,0,0,0,0,0,0,0,0,1228,-14,0,40,0,0.0
Jarrad Branthwaite,196,26,0,0,0,0,0,0,0,0,1222,-8,0,40,0,0.0
Jarrad Branthwaite,196,27,0,0,0,0,0,0,0,0,1215,-7,0,40,0,0.0
Jarrad Branthwaite,196,28,0,0,0,0,0,0,0,0,1210,-5,0,40,0,0.0
Jarrad Branthwaite,196,29,0,0,0,0,0,0,0,0,1204,-7,0,40,0,0.0
Jarrad Branthwaite,196,30,0,0,0,0,0,0,0,0,1201,-3,0,40,0,0.0
Jarrad Branthwaite,196,31,0,0,0,0,0,0,0,0,1197,-4,0,40,0,0.0
Jarrad Branthwaite,196,32,0,0,0,0,0,0,0,0,1191,-5,0,40,0,0.0
Jarrad Branthwaite,196,33,0,0,0,0,0,0,0,0,1189,-3,0,40,0,0.0
Jarrad Branthwaite,196,34,0,0,0,0,0,0,0,0,1187,-2,0,40,0,0.0
Jarrad Branthwaite,196,35,0,0,0,0,0,0,0,0,1184,-3,0,40,0,0.0
Jarrad Branthwaite,196,36,0,0,0,0,0,0,0,0,1180,-3,0,40,0,0.0
Jarrad Branthwaite,196,37,0,0,0,0,0,0,0,0,1178,-2,0,40,0,0.0
Jarrad Branthwaite,196,38,0,0,0,0,0,0,0,0,1178,0,0,40,0,0.0
Nathan Patterson,197,1,0,0,0,1,90,0,0,0,257701,0,0,40,2,0.0
Nathan Patterson,197,2,0,0,0,2,90,0,0,0,459117,118050,0,40,1,0.0
Nathan Patterson,197,3,0,0,0,1,90,0,0,0,567573,86293,0,40,2,0.0
Nathan Patterson,197,4,0,0,0,1,90,0,0,0,611124,29756,0,40,2,0.0833333333333332
Nathan Patterson,197,5,0,0,0,1,90,0,0,0,641707,21097,1,40,1,-0.0666666666666666
Nathan Patterson,197,6,0,0,1,0,90,0,0,0,670398,19451,0,40,6,0.6666666666666667
Nathan Patterson,197,8,0,0,1,0,90,0,0,0,779500,43765,0,41,6,-0.1428571428571428
Nathan Patterson,197,9,0,0,0,0,0,0,0,0,676893,-87903,0,41,0,-1.833333333333333
Nathan Patterson,197,10,0,0,0,0,0,0,0,0,586163,-90660,0,41,0,-1.7777777777777777
Nathan Patterson,197,11,0,0,0,0,0,0,0,0,532006,-55673,0,41,0,0.0
Nathan Patterson,197,12,0,0,0,0,0,0,0,0,410947,-74378,0,40,0,1.818181818181818
Nathan Patterson,197,13,0,0,0,0,0,0,0,0,437198,-25128,0,40,0,1.6666666666666667
Nathan Patterson,197,14,0,0,0,0,26,0,0,0,428163,-9974,0,40,1,1.6153846153846154
Nathan Patterson,197,15,0,0,0,1,19,0,0,0,438861,9000,0,40,1,1.238095238095238
Nathan Patterson,197,16,0,0,0,3,90,0,0,0,452515,12101,0,40,1,0.8666666666666668
Nathan Patterson,197,17,0,0,0,2,90,0,0,0,652947,197899,1,40,0,0.4375
Nathan Patterson,197,18,0,0,0,1,69,0,0,0,647793,-5183,1,40,1,0.7450980392156864
Nathan Patterson,197,19,0,0,0,4,62,0,0,0,639434,-8503,0,40,0,0.6666666666666666
Nathan Patterson,197,20,0,0,0,0,0,0,0,0,539749,-96616,0,40,0,0.9298245614035088
Nathan Patterson,197,21,0,0,0,0,0,0,0,0,500091,-43325,0,40,0,0.8666666666666667
Nathan Patterson,197,22,0,0,0,0,0,0,0,0,453337,-46549,0,39,0,1.1428571428571428
Nathan Patterson,197,23,0,0,0,0,0,0,0,0,428450,-25341,0,39,0,1.0909090909090908
Nathan Patterson,197,24,0,0,0,0,0,0,0,0,410625,-18254,0,39,0,1.0434782608695652
Nathan Patterson,197,25,0,0,0,0,0,0,0,0,346993,-54011,0,39,0,1.0
Nathan Patterson,197,25,0,0,0,0,0,0,0,0,346993,-54011,0,39,0,0.96
Nathan Patterson,197,26,0,0,0,0,0,0,0,0,307241,-49831,0,39,0,0.9230769230769232
Nathan Patterson,197,27,0,0,0,0,0,0,0,0,287200,-19911,0,39,0,0.8888888888888888
Nathan Patterson,197,28,0,0,0,0,0,0,0,0,268083,-15538,0,39,0,0.8571428571428571
Nathan Patterson,197,29,0,0,0,0,0,0,0,0,262488,-9031,0,39,0,0.8275862068965517
Nathan Patterson,197,30,0,0,0,0,3,0,0,0,261653,-1721,0,39,1,0.8333333333333334
Nathan Patterson,197,31,0,0,0,1,32,0,0,0,262396,541,0,39,1,0.5053763440860215
Nathan Patterson,197,32,0,0,0,0,0,0,0,0,262446,-1232,0,39,0,0.1458333333333333
Nathan Patterson,197,33,0,0,0,0,0,0,0,0,258125,-3144,0,39,0,0.1212121212121212
Nathan Patterson,197,34,0,0,0,0,45,0,0,0,255670,-2597,0,39,1,0.4607843137254901
Nathan Patterson,197,35,0,0,0,1,90,0,0,0,256574,750,0,39,2,0.4952380952380953
Nathan Patterson,197,36,0,0,0,3,90,0,0,0,257807,1109,0,39,1,-0.1666666666666666
Nathan Patterson,197,37,0,0,0,0,28,0,0,0,262680,3184,0,39,1,-0.4954954954954954
Nathan Patterson,197,38,0,0,0,0,0,0,0,0,254975,-5272,0,39,0,-0.5175438596491228
Niels Nkounkou,198,1,0,0,0,0,0,0,0,0,40473,0,0,40,0,0.0
Niels Nkounkou,198,2,0,0,0,0,0,0,0,0,47972,-826,0,40,0,0.0
Niels Nkounkou,198,3,0,0,0,0,0,0,0,0,48317,-2881,0,40,0,0.0
Niels Nkounkou,198,4,0,0,0,0,0,0,0,0,46911,-3530,0,40,0,0.0
Niels Nkounkou,198,5,0,0,0,0,0,0,0,0,41072,-6371,0,40,0,0.0
Niels Nkounkou,198,6,0,0,0,0,0,0,0,0,33574,-7521,0,40,0,0.0
Niels Nkounkou,198,8,0,0,0,0,0,0,0,0,28754,-1527,0,40,0,0.0
Niels Nkounkou,198,9,0,0,0,0,0,0,0,0,27187,-1959,0,40,0,0.0
Niels Nkounkou,198,10,0,0,0,0,0,0,0,0,25759,-1442,0,40,0,0.0
Niels Nkounkou,198,11,0,0,0,0,0,0,0,0,24812,-961,0,40,0,0.0
Niels Nkounkou,198,12,0,0,0,0,0,0,0,0,23570,-873,0,40,0,0.0
Niels Nkounkou,198,13,0,0,0,0,0,0,0,0,23372,-639,0,40,0,0.0
Niels Nkounkou,198,14,0,0,0,0,0,0,0,0,22696,-677,0,40,0,0.0
Niels Nkounkou,198,15,0,0,0,0,0,0,0,0,22064,-614,0,40,0,0.0
Niels Nkounkou,198,16,0,0,0,0,0,0,0,0,21532,-559,0,40,0,0.0
Niels Nkounkou,198,17,0,0,0,0,0,0,0,0,19870,-1673,0,40,0,0.0
Niels Nkounkou,198,18,0,0,0,0,0,0,0,0,19636,-235,0,40,0,0.0
Niels Nkounkou,198,19,0,0,0,0,0,0,0,0,19488,-152,0,40,0,0.0
Niels Nkounkou,198,20,0,0,0,0,0,0,0,0,19248,-235,0,40,0,0.0
Niels Nkounkou,198,21,0,0,0,0,0,0,0,0,19061,-187,0,40,0,0.0
Niels Nkounkou,198,22,0,0,0,0,0,0,0,0,18807,-253,0,40,0,0.0
Niels Nkounkou,198,23,0,0,0,0,0,0,0,0,18656,-157,0,40,0,0.0
Niels Nkounkou,198,24,0,0,0,0,0,0,0,0,18516,-143,0,40,0,0.0
Niels Nkounkou,198,25,0,0,0,0,0,0,0,0,18319,-169,0,40,0,0.0
Niels Nkounkou,198,25,0,0,0,0,0,0,0,0,18319,-169,0,40,0,0.0
Niels Nkounkou,198,26,0,0,0,0,0,0,0,0,18262,-91,0,40,0,0.0
Niels Nkounkou,198,27,0,0,0,0,0,0,0,0,18162,-94,0,40,0,0.0
Niels Nkounkou,198,28,0,0,0,0,0,0,0,0,18092,-67,0,40,0,0.0
Niels Nkounkou,198,29,0,0,0,0,0,0,0,0,18016,-82,0,40,0,0.0
Niels Nkounkou,198,30,0,0,0,0,0,0,0,0,17968,-53,0,40,0,0.0
Niels Nkounkou,198,31,0,0,0,0,0,0,0,0,17916,-51,0,40,0,0.0
Niels Nkounkou,198,32,0,0,0,0,0,0,0,0,17874,-39,0,40,0,0.0
Niels Nkounkou,198,33,0,0,0,0,0,0,0,0,17851,-26,0,40,0,0.0
Niels Nkounkou,198,34,0,0,0,0,0,0,0,0,17805,-44,0,40,0,0.0
Niels Nkounkou,198,35,0,0,0,0,0,0,0,0,17754,-49,0,40,0,0.0
Niels Nkounkou,198,36,0,0,0,0,0,0,0,0,17712,-44,0,40,0,0.0
Niels Nkounkou,198,37,0,0,0,0,0,0,0,0,17665,-46,0,40,0,0.0
Niels Nkounkou,198,38,0,0,0,0,0,0,0,0,17632,-34,0,40,0,0.0
James Tarkowski,199,1,0,0,0,1,90,0,0,0,64435,0,0,45,2,0.0
James Tarkowski,199,2,0,0,0,2,90,0,0,0,78758,3551,0,45,1,0.0
James Tarkowski,199,3,0,0,0,1,90,0,0,0,81955,73,0,45,2,0.0
James Tarkowski,199,4,0,0,0,1,90,0,0,0,74647,-8654,0,45,2,0.0833333333333332
James Tarkowski,199,5,0,0,0,1,90,0,0,0,70430,-5491,0,45,2,0.1333333333333333
James Tarkowski,199,6,0,0,1,0,90,0,0,0,65813,-5640,0,45,6,0.5
James Tarkowski,199,8,2,0,1,0,90,0,0,0,77349,4652,0,44,8,-0.0476190476190478
James Tarkowski,199,9,0,0,0,1,90,0,0,0,118936,39452,0,44,2,-2.208333333333333
James Tarkowski,199,10,0,0,0,2,90,0,0,0,140314,21535,0,44,1,-2.444444444444444
James Tarkowski,199,11,0,0,0,2,90,0,0,0,146193,5738,0,44,1,-0.9666666666666665
James Tarkowski,199,12,0,0,0,1,90,0,0,0,148982,6152,1,44,1,1.2121212121212122
James Tarkowski,199,13,0,0,1,0,90,0,0,0,154713,1643,1,44,5,1.75
James Tarkowski,199,14,0,0,1,0,90,0,0,0,158867,3328,0,44,6,0.6666666666666665
James Tarkowski,199,15,0,0,0,2,90,0,0,0,170906,10745,0,44,1,-1.1428571428571428
James Tarkowski,199,16,0,0,0,3,90,0,0,0,176985,5482,0,44,1,-1.2666666666666666
James Tarkowski,199,17,2,0,0,2,90,0,0,0,163610,-14640,0,44,3,0.0833333333333334
James Tarkowski,199,18,0,0,0,1,90,0,0,0,155147,-8678,1,44,1,0.980392156862745
James Tarkowski,199,19,0,0,0,4,90,0,0,0,152769,-2672,0,44,0,0.8333333333333333
James Tarkowski,199,20,0,0,0,2,90,0,0,0,143380,-9327,0,43,1,1.087719298245614
James Tarkowski,199,21,0,0,0,2,90,0,0,0,134221,-9809,1,43,0,1.6333333333333333
James Tarkowski,199,22,3,0,1,0,90,0,0,0,125054,-9310,0,42,15,2.571428571428571
James Tarkowski,199,23,0,0,0,2,90,0,0,0,198624,70490,0,42,1,-2.5151515151515147
James Tarkowski,199,24,2,0,1,0,90,0,0,0,344195,144848,0,43,8,-2.289855072463768
James Tarkowski,199,25,0,0,0,2,90,0,0,0,1341758,681922,0,44,1,-5.041666666666666
James Tarkowski,199,25,0,0,0,4,90,0,0,0,1341758,681922,1,44,-1,-0.5333333333333337
James Tarkowski,199,26,0,0,0,2,90,0,0,0,823603,-198750,1,44,0,0.0256410256410259
James Tarkowski,199,27,2,0,1,0,90,0,0,0,642471,-178853,0,43,8,2.888888888888889
James Tarkowski,199,28,0,1,0,2,90,0,0,0,570391,-45206,0,43,4,0.5952380952380949
James Tarkowski,199,29,0,0,0,1,90,0,0,0,491904,-98455,0,42,2,-1.103448275862069
James Tarkowski,199,30,0,0,0,2,90,0,0,0,498623,-7215,0,42,1,-1.8333333333333333
James Tarkowski,199,31,0,0,0,3,90,0,0,0,522961,23236,0,42,1,0.4408602150537635
James Tarkowski,199,32,0,0,1,0,90,0,0,0,497261,-14132,0,42,6,1.5416666666666667
James Tarkowski,199,33,0,0,0,4,90,0,0,0,473838,-35162,0,42,0,0.1212121212121215
James Tarkowski,199,34,0,0,0,2,90,0,0,0,416874,-47415,0,41,1,0.4019607843137254
James Tarkowski,199,35,0,0,0,1,90,0,0,0,414644,-12752,0,41,2,0.3809523809523809
James Tarkowski,199,36,0,0,0,3,90,0,0,0,405139,-9320,0,41,1,1.6666666666666663
James Tarkowski,199,37,0,0,0,1,90,0,0,0,408907,1579,0,41,2,1.3153153153153154
James Tarkowski,199,38,2,0,1,0,90,0,0,0,522475,96393,0,41,8,1.1228070175438594
Tim Ream,201,1,0,0,0,2,90,0,0,0,7111,0,0,45,1,0.0
Tim Ream,201,2,0,0,1,0,90,0,0,0,8821,-414,0,45,6,0.0
Tim Ream,201,3,0,0,0,2,90,0,0,0,11921,1422,0,45,1,0.0
Tim Ream,201,4,0,0,0,2,87,0,0,0,10828,-1639,0,45,1,-0.4166666666666665
Tim Ream,201,5,0,0,0,1,90,0,0,0,12207,515,0,45,2,-0.4666666666666663
Tim Ream,201,6,0,0,0,2,90,0,0,0,11961,-989,0,45,1,0.6666666666666667
Tim Ream,201,8,0,0,0,2,90,0,0,0,17199,2734,0,45,1,0.523809523809524
Tim Ream,201,9,0,0,0,4,90,0,0,0,15100,-1161,0,45,0,0.2916666666666667
Tim Ream,201,10,0,0,0,3,90,0,0,0,13867,-1559,0,45,1,0.888888888888889
Tim Ream,201,11,0,0,0,2,90,0,0,0,17126,2740,1,45,0,0.7333333333333333
Tim Ream,201,12,2,0,1,0,90,0,0,0,15661,-1937,0,45,8,1.6666666666666667
Tim Ream,201,13,0,0,0,2,90,0,0,0,16004,468,0,45,1,-1.0833333333333333
Tim Ream,201,14,0,0,1,0,90,0,0,0,16055,-182,0,45,6,-0.7692307692307692
Tim Ream,201,15,0,0,0,2,90,0,0,0,16229,-59,0,45,1,-2.857142857142857
Tim Ream,201,16,0,0,0,2,90,0,0,0,15619,-803,0,45,1,-0.5999999999999996
Tim Ream,201,17,2,0,1,0,90,0,0,0,21852,5555,0,45,14,0.1458333333333334
Tim Ream,201,18,0,0,0,1,90,0,0,0,92353,67107,0,45,2,-2.568627450980392
Tim Ream,201,19,3,0,1,0,90,0,0,0,185516,86804,0,45,9,-2.555555555555556
Tim Ream,201,19,0,0,0,1,90,0,0,0,185516,86804,0,45,2,-5.280701754385966
Tim Ream,201,20,0,0,0,1,90,0,0,0,181745,720,1,45,1,-1.3833333333333329
Tim Ream,201,21,0,0,0,1,90,0,0,0,189638,3868,0,45,2,-1.0952380952380951
Tim Ream,201,22,2,0,1,0,90,0,0,0,183026,-7761,0,45,8,1.4696969696969695
Tim Ream,201,23,3,0,1,0,90,0,0,0,214427,28572,0,45,9,-0.2753623188405796
Tim Ream,201,24,0,0,1,0,90,0,0,0,258600,42497,0,46,6,-2.833333333333333
Tim Ream,201,25,0,0,0,1,90,0,0,0,507303,152283,0,46,2,-4.226666666666667
Tim Ream,201,26,0,0,0,3,90,0,0,0,389831,-21794,0,46,1,-2.3205128205128207
Tim Ream,201,27,0,0,0,3,90,0,0,0,337829,-51257,0,46,1,0.2592592592592591
Tim Ream,201,29,0,0,0,2,90,0,0,0,269045,-9640,0,46,1,1.8452380952380951
Tim Ream,201,30,0,0,0,1,90,0,0,0,278388,6421,0,46,2,2.1379310344827585
Tim Ream,201,31,0,0,0,1,90,0,0,0,279830,1155,0,46,2,1.7666666666666668
Tim Ream,201,32,0,0,0,1,90,0,0,0,319813,22449,0,46,2,1.3978494623655913
Tim Ream,201,33,0,0,0,1,90,0,0,0,289896,-12866,0,46,2,1.03125
Tim Ream,201,34,0,0,0,1,21,0,0,0,271938,-19027,0,46,1,0.9696969696969696
Tim Ream,201,34,0,0,0,0,0,0,0,0,271938,-19027,0,46,0,1.2156862745098038
Tim Ream,201,35,0,0,0,0,0,0,0,0,197864,-72734,0,46,0,1.7999999999999998
Tim Ream,201,36,0,0,0,0,0,0,0,0,166212,-31718,0,45,0,2.388888888888889
Tim Ream,201,37,0,0,0,0,0,0,0,0,145209,-20273,0,45,0,2.6486486486486487
Tim Ream,201,38,0,0,0,0,0,0,0,0,136702,-9260,0,45,0,2.5789473684210527
Joe Bryan,206,1,0,0,0,0,0,0,0,0,2807,0,0,45,0,0.0
Joe Bryan,206,2,0,0,0,0,0,0,0,0,2295,-573,0,45,0,0.0
Joe Bryan,206,3,0,0,0,0,0,0,0,0,2088,-274,0,44,0,0.0
Joe Bryan,206,4,0,0,0,0,0,0,0,0,2330,-42,0,44,0,0.0
Joe Bryan,206,5,0,0,0,0,0,0,0,0,2434,-112,0,44,0,0.0
Joe Bryan,206,6,0,0,0,0,0,0,0,0,2322,-289,0,44,0,0.0
Joe Bryan,206,8,0,0,0,0,0,0,0,0,1827,-112,0,44,0,0.0
Joe Bryan,206,9,0,0,0,0,0,0,0,0,1717,-123,0,44,0,0.0
Joe Bryan,206,10,0,0,0,0,0,0,0,0,1619,-98,0,44,0,0.0
Joe Bryan,206,11,0,0,0,0,0,0,0,0,1560,-59,0,44,0,0.0
Joe Bryan,206,12,0,0,0,0,0,0,0,0,1515,-38,0,44,0,0.0
Joe Bryan,206,13,0,0,0,0,0,0,0,0,1499,-29,0,44,0,0.0
Joe Bryan,206,14,0,0,0,0,0,0,0,0,1456,-42,0,44,0,0.0
Joe Bryan,206,15,0,0,0,0,0,0,0,0,1427,-31,0,44,0,0.0
Joe Bryan,206,16,0,0,0,0,0,0,0,0,1407,-18,0,44,0,0.0
Joe Bryan,206,17,0,0,0,0,0,0,0,0,1363,-45,0,44,0,0.0
Joe Bryan,206,18,0,0,0,0,0,0,0,0,1348,-16,0,44,0,0.0
Joe Bryan,206,19,0,0,0,0,0,0,0,0,1336,-12,0,44,0,0.0
Joe Bryan,206,19,0,0,0,0,0,0,0,0,1336,-12,0,44,0,0.0
Joe Bryan,206,20,0,0,0,0,0,0,0,0,1326,-10,0,44,0,0.0
Joe Bryan,206,21,0,0,0,0,0,0,0,0,1317,-9,0,44,0,0.0
Joe Bryan,206,22,0,0,0,0,0,0,0,0,1307,-10,0,44,0,0.0
Joe Bryan,206,23,0,0,0,0,0,0,0,0,1302,-5,0,44,0,0.0
Joe Bryan,206,24,0,0,0,0,0,0,0,0,1298,-5,0,44,0,0.0
Joe Bryan,206,25,0,0,0,0,0,0,0,0,1290,-7,0,44,0,0.0
